tieu_de,gia,dia_chi,dien_tich_dat,phong_ngu,phong_tam,so_tang,phap_ly,ngay_dang
"Bán  Nhà riêng tạiDo Nha, Phường Xuân Phương, Quận Nam Từ Liêm, Hà Nội","5,70 tỷ","Do Nha, Phường Xuân Phương, Quận Nam Từ Liêm, Hà Nội",60 m²,,,3,Sổ đỏ / Sổ hồng,05/07/202508:47
"Bán  Nhà mặt phố tạibát khối, Phường Cự Khối, Quận Long Biên, Hà Nội","7,90 tỷ","bát khối, Phường Cự Khối, Quận Long Biên, Hà Nội",30 m²,4 PN,5 WC,6,Sổ đỏ / Sổ hồng,03/07/202516:00
"Bán  Nhà riêng tạiPhường Gia Thụy, Quận Long Biên, Hà Nội","7,75 tỷ","Phường Gia Thụy, Quận Long Biên, Hà Nội",40 m²,,,5,Sổ đỏ / Sổ hồng,29/06/202508:44
"Bán  Nhà riêng tạiPhường Gia Thụy, Quận Long Biên, Hà Nội",16 tỷ,"Phường Gia Thụy, Quận Long Biên, Hà Nội",50 m²,,,5,Sổ đỏ / Sổ hồng,27/06/202514:18
"Bán  Nhà riêng tạiPhường Gia Thụy, Quận Long Biên, Hà Nội",11 tỷ,"Phường Gia Thụy, Quận Long Biên, Hà Nội",60 m²,,,4,,29/06/202511:24
"Bán  Nhà riêng tạiPhường Bồ Đề, Quận Long Biên, Hà Nội",13 tỷ,"Phường Bồ Đề, Quận Long Biên, Hà Nội",50 m²,,,5,Sổ đỏ / Sổ hồng,26/06/202515:51
"Bán  Nhà mặt phố tạingọc thụy, Phường Ngọc Thụy, Quận Long Biên, Hà Nội","8,60 tỷ","ngọc thụy, Phường Ngọc Thụy, Quận Long Biên, Hà Nội",50 m²,4 PN,4 WC,4,Sổ đỏ / Sổ hồng,27/06/202514:00
"Bán  Nhà riêng tạiPhường Cự Khối, Quận Long Biên, Hà Nội","5,45 tỷ","Phường Cự Khối, Quận Long Biên, Hà Nội",30 m²,,,4,,26/06/202514:22
"Bán  Nhà mặt phố tạiNguyễn Văn Cừ, Phường Ngọc Lâm, Quận Long Biên, Hà Nội","9,50 tỷ","Nguyễn Văn Cừ, Phường Ngọc Lâm, Quận Long Biên, Hà Nội",40 m²,3 PN,4 WC,4,Sổ đỏ / Sổ hồng,27/06/202501:36
"Bán  Nhà riêng tạiPhường Long Biên, Quận Long Biên, Hà Nội","6,45 tỷ","Phường Long Biên, Quận Long Biên, Hà Nội",36 m²,,,5,Sổ đỏ / Sổ hồng,25/06/202518:08
"Bán  Nhà riêng tạiPhường Sài Đồng, Quận Long Biên, Hà Nội",8 tỷ,"Phường Sài Đồng, Quận Long Biên, Hà Nội",40 m²,,,6,Sổ đỏ / Sổ hồng,25/06/202507:21
"Bán  Nhà riêng tạiNgô quyền, Phường Quang Trung, Quận Hà Đông, Hà Nội","8,50 tỷ","Ngô quyền, Phường Quang Trung, Quận Hà Đông, Hà Nội",58 m²,4 PN,3 WC,,Sổ đỏ / Sổ hồng,25/06/202508:30
"Bán  Nhà riêng tạiPhường Thạch Bàn, Quận Long Biên, Hà Nội","7,90 tỷ","Phường Thạch Bàn, Quận Long Biên, Hà Nội",40 m²,,,5,Sổ đỏ / Sổ hồng,25/06/202521:56
"Bán  Nhà riêng tạiGiang chính, Phường Biên Giang, Quận Hà Đông, Hà Nội","3,90 tỷ","Giang chính, Phường Biên Giang, Quận Hà Đông, Hà Nội",33 m²,4 PN,3 WC,,Sổ đỏ / Sổ hồng,10/06/202508:15
"Bán  Nhà riêng tạiPhường Thạch Bàn, Quận Long Biên, Hà Nội",7 tỷ,"Phường Thạch Bàn, Quận Long Biên, Hà Nội",36 m²,,,6,Sổ đỏ / Sổ hồng,26/06/202506:36
"Bán  Nhà riêng tạiPhường Bồ Đề, Quận Long Biên, Hà Nội","11,50 tỷ","Phường Bồ Đề, Quận Long Biên, Hà Nội",60 m²,,,5,Sổ đỏ / Sổ hồng,26/06/202511:36
"Bán  Nhà riêng tạiPhường Bồ Đề, Quận Long Biên, Hà Nội","16,50 tỷ","Phường Bồ Đề, Quận Long Biên, Hà Nội",86 m²,,,5,Sổ đỏ / Sổ hồng,26/06/202510:03
"Bán  Nhà riêng tạiXuân la, Phường Xuân La, Quận Tây Hồ, Hà Nội","12,50 tỷ","Xuân la, Phường Xuân La, Quận Tây Hồ, Hà Nội",30 m²,5 PN,4 WC,,Sổ đỏ / Sổ hồng,25/06/202508:35
"Bán  Nhà riêng tạiQuyết thắng, Phường Yên Nghĩa, Quận Hà Đông, Hà Nội","5,15 tỷ","Quyết thắng, Phường Yên Nghĩa, Quận Hà Đông, Hà Nội",30 m²,3 PN,3 WC,,Sổ đỏ / Sổ hồng,25/06/202508:30
"Bán  Nhà riêng tạiPhường Gia Thụy, Quận Long Biên, Hà Nội",16 tỷ,"Phường Gia Thụy, Quận Long Biên, Hà Nội",45 m²,,,7,Sổ đỏ / Sổ hồng,25/06/202515:33
"Bán  Nhà mặt phố tạiHoàng Như Tiếp, Phường Bồ Đề, Quận Long Biên, Hà Nội","9,30 tỷ","Hoàng Như Tiếp, Phường Bồ Đề, Quận Long Biên, Hà Nội",35 m²,3 PN,6 WC,6,Sổ đỏ / Sổ hồng,25/06/202511:06
"Bán  Nhà phố thương mại tạiMiêu Nha, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội","21,50 tỷ","Miêu Nha, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",103 m²,,,7,Sổ đỏ / Sổ hồng,21/06/202516:02
"Bán  Nhà riêng tạiTrạm, Phường Long Biên, Quận Long Biên, Hà Nội","8,49 tỷ","Trạm, Phường Long Biên, Quận Long Biên, Hà Nội",80 m²,,,4,Sổ đỏ / Sổ hồng,23/06/202516:03
"Bán  Nhà riêng tạiBồ đề, Phường Bồ Đề, Quận Long Biên, Hà Nội",11 tỷ,"Bồ đề, Phường Bồ Đề, Quận Long Biên, Hà Nội",50 m²,,,4,Sổ đỏ / Sổ hồng,22/06/202518:26
"Bán  Nhà mặt phố tạiPhường Đại Mỗ, Quận Nam Từ Liêm, Hà Nội",15 tỷ,"Phường Đại Mỗ, Quận Nam Từ Liêm, Hà Nội",68 m²,,,2,Sổ đỏ / Sổ hồng,14/06/202523:13
"Bán  Nhà riêng tạiNguyễn Văn Cừ, Phường Ngọc Lâm, Quận Long Biên, Hà Nội","10,20 tỷ","Nguyễn Văn Cừ, Phường Ngọc Lâm, Quận Long Biên, Hà Nội",47 m²,4 PN,5 WC,4,Sổ đỏ / Sổ hồng,21/06/202514:55
"Bán  Nhà riêng tạiNgõ 154 Ngọc lâm, Phường Ngọc Lâm, Quận Long Biên, Hà Nội","16,90 tỷ","Ngõ 154 Ngọc lâm, Phường Ngọc Lâm, Quận Long Biên, Hà Nội",67 m²,5 PN,4 WC,5,Sổ đỏ / Sổ hồng,21/06/202523:39
"Bán  Nhà riêng tạiPhường Việt Hưng, Quận Long Biên, Hà Nội","7,50 tỷ","Phường Việt Hưng, Quận Long Biên, Hà Nội",50 m²,,,5,Sổ đỏ / Sổ hồng,23/06/202516:09
"Bán  Nhà riêng tạiĐường Nguyễn Văn Cừ, Phường Ngọc Lâm, Quận Long Biên, Hà Nội","6,35 tỷ","Đường Nguyễn Văn Cừ, Phường Ngọc Lâm, Quận Long Biên, Hà Nội",38 m²,4 PN,,5,Sổ đỏ / Sổ hồng,18/06/202510:45
"Bán  Nhà mặt phố tạiĐường Phú Gia, Phường Phú Thượng, Quận Tây Hồ, Hà Nội",230 tỷ,"Đường Phú Gia, Phường Phú Thượng, Quận Tây Hồ, Hà Nội",350 m²,9 PN,9 WC,9,Sổ đỏ / Sổ hồng,19/06/202519:05
"Bán  Nhà riêng tạido nha, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội","7,65 tỷ","do nha, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",38 m²,,,5,Sổ đỏ / Sổ hồng,13/06/202509:07
"Bán  Nhà biệt thự, liền kề tạivạn phúc, Phường Vạn Phúc, Quận Hà Đông, Hà Nội",17 tỷ,"vạn phúc, Phường Vạn Phúc, Quận Hà Đông, Hà Nội",75 m²,,,6,Sổ đỏ / Sổ hồng,14/06/202509:41
"Bán  Nhà mặt phố tạiTl 70, Phường Đại Mỗ, Quận Nam Từ Liêm, Hà Nội",13 tỷ,"Tl 70, Phường Đại Mỗ, Quận Nam Từ Liêm, Hà Nội",50 m²,1 PN,1 WC,,Sổ đỏ / Sổ hồng,16/06/202511:40
"Bán  Nhà riêng tạiTrinh lương, Phường Phú Lương, Quận Hà Đông, Hà Nội","4,88 tỷ","Trinh lương, Phường Phú Lương, Quận Hà Đông, Hà Nội",35 m²,1 PN,1 WC,,Sổ đỏ / Sổ hồng,17/06/202506:20
"Bán  Nhà riêng tạiđịnh công thượng, Phường Định Công, Quận Hoàng Mai, Hà Nội","7,65 tỷ","định công thượng, Phường Định Công, Quận Hoàng Mai, Hà Nội",36 m²,3 PN,,5,Sổ đỏ / Sổ hồng,18/06/202518:01
"Bán Nhà biệt thự, liền kề theo dự ánLouis City Hoàng Mai tại Louis City Hoàng Mai, yên sở, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",41 tỷ,"Louis City Hoàng Mai, yên sở, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",108 m²,3 PN,5 WC,5,Sổ đỏ / Sổ hồng,16/06/202509:05
"Bán  Nhà biệt thự, liền kề tạiTrịnh Văn Bô, Phường Phương Canh, Quận Nam Từ Liêm, Hà Nội","23,90 tỷ","Trịnh Văn Bô, Phường Phương Canh, Quận Nam Từ Liêm, Hà Nội",80 m²,4 PN,4 WC,5,Sổ đỏ / Sổ hồng,16/06/202516:01
"Bán  Nhà biệt thự, liền kề tạiLê Quang Đạo, Phường Đại Mỗ, Quận Nam Từ Liêm, Hà Nội",34 tỷ,"Lê Quang Đạo, Phường Đại Mỗ, Quận Nam Từ Liêm, Hà Nội",100 m²,6 PN,5 WC,5,Sổ đỏ / Sổ hồng,10/06/202510:50
"Bán Nhà biệt thự, liền kề theo dự ánLouis City Hoàng Mai tại Louis City Hoàng Mai, yên sở, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội","9,18 tỷ","Louis City Hoàng Mai, yên sở, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",108 m²,,,5,Sổ đỏ / Sổ hồng,13/06/202511:40
"Bán  Nhà riêng tạiGiáp Bát, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội","6,85 tỷ","Giáp Bát, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội",39 m²,3 PN,4 WC,5,Sổ đỏ / Sổ hồng,27/05/202514:15
"Bán  Nhà riêng tạiTrương Định, Phường Tương Mai, Quận Hoàng Mai, Hà Nội","6,75 tỷ","Trương Định, Phường Tương Mai, Quận Hoàng Mai, Hà Nội",36 m²,3 PN,4 WC,5,Sổ đỏ / Sổ hồng,27/05/202514:10
"Bán  Nhà riêng tạiTrương Định, Phường Tương Mai, Quận Hoàng Mai, Hà Nội","6,90 tỷ","Trương Định, Phường Tương Mai, Quận Hoàng Mai, Hà Nội",52 m²,5 PN,5 WC,5,Sổ đỏ / Sổ hồng,27/05/202514:15
"Bán  Nhà riêng tạiGiáp Bát, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội","7,50 tỷ","Giáp Bát, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội",46 m²,5 PN,4 WC,5,Sổ đỏ / Sổ hồng,27/05/202514:15
"Bán  Nhà riêng tạiGiáp Bát, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội","7,50 tỷ","Giáp Bát, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội","46,5 m²",5 PN,4 WC,5,Sổ đỏ / Sổ hồng,27/05/202514:10
"Bán  Nhà riêng tạiTrương Định, Phường Tương Mai, Quận Hoàng Mai, Hà Nội","7,56 tỷ","Trương Định, Phường Tương Mai, Quận Hoàng Mai, Hà Nội",42 m²,4 PN,3 WC,4,Sổ đỏ / Sổ hồng,27/05/202514:10
"Bán  Nhà riêng tạiGiáp Bát, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội","7,60 tỷ","Giáp Bát, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội",46 m²,4 PN,4 WC,4,Sổ đỏ / Sổ hồng,27/05/202514:15
"Bán  Nhà riêng tạiGiáp Bát, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội","6,95 tỷ","Giáp Bát, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội",38 m²,3 PN,4 WC,5,Sổ đỏ / Sổ hồng,27/05/202514:15
"Bán  Nhà riêng tạiNguyễn Đình Thi, Phường Thụy Khuê, Quận Tây Hồ, Hà Nội",14 tỷ,"Nguyễn Đình Thi, Phường Thụy Khuê, Quận Tây Hồ, Hà Nội",50 m²,4 PN,5 WC,6,Sổ đỏ / Sổ hồng,31/05/202510:47
"Bán  Nhà riêng tạihuỳnh tấn phát, Phường Phúc Đồng, Quận Long Biên, Hà Nội","5,95 tỷ","huỳnh tấn phát, Phường Phúc Đồng, Quận Long Biên, Hà Nội",33 m²,5 PN,5 WC,5,Sổ đỏ / Sổ hồng,08/05/202508:10
"Bán  Nhà riêng tạiCạnh PCC1 , ĐH Đại Nam, Phường Phú Lương, Quận Hà Đông, Hà Nội","5,70 tỷ","Cạnh PCC1 , ĐH Đại Nam, Phường Phú Lương, Quận Hà Đông, Hà Nội",41 m²,6 PN,4 WC,5,Sổ đỏ / Sổ hồng,28/05/202514:23
"Bán  Nhà riêng tạiLệ Mật, Phường Việt Hưng, Quận Long Biên, Hà Nội","6,46 tỷ","Lệ Mật, Phường Việt Hưng, Quận Long Biên, Hà Nội",35 m²,5 PN,5 WC,5,Sổ đỏ / Sổ hồng,08/05/202508:10
"Bán  Nhà mặt phố tại70, Phường Xuân Phương, Quận Nam Từ Liêm, Hà Nội","14,50 tỷ","70, Phường Xuân Phương, Quận Nam Từ Liêm, Hà Nội",70 m²,1 PN,1 WC,,Sổ đỏ / Sổ hồng,13/05/202512:27
"Bán  Nhà riêng tạiphạm tuấn tài, Phường Cổ Nhuế 1, Quận Bắc Từ Liêm, Hà Nội","17,90 tỷ","phạm tuấn tài, Phường Cổ Nhuế 1, Quận Bắc Từ Liêm, Hà Nội",60 m²,5 PN,6 WC,6,Sổ đỏ / Sổ hồng,26/05/202510:14
"Bán  Nhà riêng tạiphúc lợi, Phường Phúc Lợi, Quận Long Biên, Hà Nội","5,50 tỷ","phúc lợi, Phường Phúc Lợi, Quận Long Biên, Hà Nội",36 m²,4 PN,4 WC,5,Sổ đỏ / Sổ hồng,02/05/202508:58
"Bán  Nhà riêng tạiphúc lợi, Phường Phúc Lợi, Quận Long Biên, Hà Nội","4,80 tỷ","phúc lợi, Phường Phúc Lợi, Quận Long Biên, Hà Nội",30 m²,5 PN,4 WC,5,Sổ đỏ / Sổ hồng,08/05/202508:15
"Bán  Nhà biệt thự, liền kề tạiPhường Kiến Hưng, Quận Hà Đông, Hà Nội",Thỏa thuận,"Phường Kiến Hưng, Quận Hà Đông, Hà Nội",100 m²,,,,Hợp đồng mua bán,10/06/202510:30
"Bán  Nhà biệt thự, liền kề tạiPhường Kiến Hưng, Quận Hà Đông, Hà Nội",Thỏa thuận,"Phường Kiến Hưng, Quận Hà Đông, Hà Nội",100 m²,,,,Hợp đồng mua bán,08/05/202508:20
"Bán  Nhà riêng tạiphúc lợi, Phường Phúc Lợi, Quận Long Biên, Hà Nội","5,35 tỷ","phúc lợi, Phường Phúc Lợi, Quận Long Biên, Hà Nội",36 m²,3 PN,3 WC,5,Sổ đỏ / Sổ hồng,08/05/202508:15
"Bán  Nhà riêng tạiPhúc Lợi, Phường Phúc Lợi, Quận Long Biên, Hà Nội","4,90 tỷ","Phúc Lợi, Phường Phúc Lợi, Quận Long Biên, Hà Nội",31 m²,3 PN,4 WC,5,Sổ đỏ / Sổ hồng,08/05/202508:10
"Bán  Nhà riêng tạihồ tùng mậu, Phường Phú Diễn, Quận Bắc Từ Liêm, Hà Nội","15,88 tỷ","hồ tùng mậu, Phường Phú Diễn, Quận Bắc Từ Liêm, Hà Nội",48 m²,3 PN,5 WC,7,Sổ đỏ / Sổ hồng,23/05/202509:01
"Bán  Nhà biệt thự, liền kề tạihồng tiến, Phường Bồ Đề, Quận Long Biên, Hà Nội",115 tỷ,"hồng tiến, Phường Bồ Đề, Quận Long Biên, Hà Nội",225 m²,5 PN,5 WC,,Sổ đỏ / Sổ hồng,08/05/202508:15
"Bán  Nhà riêng tạiDo Nha, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội","3,69 tỷ","Do Nha, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",34 m²,1 PN,,,Sổ đỏ / Sổ hồng,07/05/202514:24
"Bán  Nhà riêng tạido nha, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội","7,83 tỷ","do nha, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",36 m²,,,5,Sổ đỏ / Sổ hồng,12/05/202509:20
"Bán  Nhà riêng tạiphương canh, Phường Phương Canh, Quận Nam Từ Liêm, Hà Nội","8,50 tỷ","phương canh, Phường Phương Canh, Quận Nam Từ Liêm, Hà Nội",42 m²,,,5,Sổ đỏ / Sổ hồng,06/05/202516:31
"Bán  Nhà riêng tạitu hoàng, Phường Xuân Phương, Quận Nam Từ Liêm, Hà Nội","6,50 tỷ","tu hoàng, Phường Xuân Phương, Quận Nam Từ Liêm, Hà Nội",38 m²,7 PN,4 WC,5,Sổ đỏ / Sổ hồng,06/05/202510:47
"Bán  Nhà biệt thự, liền kề tạiPhường Định Công, Quận Hoàng Mai, Hà Nội","5,20 tỷ","Phường Định Công, Quận Hoàng Mai, Hà Nội",80 m²,,,,Đang chờ sổ,26/04/202515:21
"Bán  Nhà riêng tạiVạn Phúc, Phường Vạn Phúc, Quận Hà Đông, Hà Nội","8,30 tỷ","Vạn Phúc, Phường Vạn Phúc, Quận Hà Đông, Hà Nội",30 m²,3 PN,3 WC,5,Sổ đỏ / Sổ hồng,20/04/202516:02
"Bán  Nhà riêng tạiHà trì 3, Phường Hà Cầu, Quận Hà Đông, Hà Nội","5,55 tỷ","Hà trì 3, Phường Hà Cầu, Quận Hà Đông, Hà Nội",40 m²,1 PN,1 WC,,Sổ đỏ / Sổ hồng,10/04/202511:40
"Bán  Nhà riêng tạiPhường Lĩnh Nam, Quận Hoàng Mai, Hà Nội",4 tỷ,"Phường Lĩnh Nam, Quận Hoàng Mai, Hà Nội",30 m²,3 PN,4 WC,5,Sổ đỏ / Sổ hồng,15/04/202520:11
"Bán  Nhà riêng tạiLĩnh Nam, Phường Lĩnh Nam, Quận Hoàng Mai, Hà Nội",6 tỷ,"Lĩnh Nam, Phường Lĩnh Nam, Quận Hoàng Mai, Hà Nội",47 m²,4 PN,3 WC,4,Sổ đỏ / Sổ hồng,15/04/202515:48
"Bán  Nhà riêng tạiPhường Vĩnh Hưng, Quận Hoàng Mai, Hà Nội",5 tỷ,"Phường Vĩnh Hưng, Quận Hoàng Mai, Hà Nội",40 m²,,,4,Sổ đỏ / Sổ hồng,12/04/202507:51
"Bán  Nhà riêng tạiHuyền kỳ, Phường Phú Lãm, Quận Hà Đông, Hà Nội","4,98 tỷ","Huyền kỳ, Phường Phú Lãm, Quận Hà Đông, Hà Nội",30 m²,4 PN,3 WC,,Sổ đỏ / Sổ hồng,25/06/202508:35
"Bán  Nhà riêng tạiPhường Lĩnh Nam, Quận Hoàng Mai, Hà Nội",7 tỷ,"Phường Lĩnh Nam, Quận Hoàng Mai, Hà Nội",40 m²,6 PN,4 WC,5,Sổ đỏ / Sổ hồng,18/04/202506:55
"Bán  Nhà riêng tạiPhường Lĩnh Nam, Quận Hoàng Mai, Hà Nội",6 tỷ,"Phường Lĩnh Nam, Quận Hoàng Mai, Hà Nội",50 m²,4 PN,4 WC,4,Sổ đỏ / Sổ hồng,12/04/202507:21
"Bán  Nhà mặt phố tạingõ 207, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội","6,60 tỷ","ngõ 207, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",30 m²,1 PN,2 WC,1,Sổ đỏ / Sổ hồng,10/04/202500:00
"Bán  Nhà riêng tạiNgõ 6 Miêu nha, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội","6,68 tỷ","Ngõ 6 Miêu nha, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",31 m²,4 PN,5 WC,6,Sổ đỏ / Sổ hồng,03/04/202500:00
"Bán  Nhà riêng tạiNgõ 6 Miêu nha, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội","6,30 tỷ","Ngõ 6 Miêu nha, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",31 m²,3 PN,4 WC,5,Sổ đỏ / Sổ hồng,03/04/202500:00
"Bán  Nhà riêng tạiMậu lương, Phường Kiến Hưng, Quận Hà Đông, Hà Nội","4,85 tỷ","Mậu lương, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",38 m²,,,,,04/04/202506:43
"Bán  Nhà riêng tạiVạn phúc, Phường Vạn Phúc, Quận Hà Đông, Hà Nội","8,30 tỷ","Vạn phúc, Phường Vạn Phúc, Quận Hà Đông, Hà Nội",30 m²,3 PN,3 WC,5,Sổ đỏ / Sổ hồng,27/03/202500:00
"Bán  Nhà riêng tạiMinh Khai, Phường Mai Động, Quận Hoàng Mai, Hà Nội","7,75 tỷ","Minh Khai, Phường Mai Động, Quận Hoàng Mai, Hà Nội",59 m²,4 PN,4 WC,5,Sổ đỏ / Sổ hồng,25/02/202500:00
"Bán  Nhà riêng tạiMinh Khai, Phường Mai Động, Quận Hoàng Mai, Hà Nội","7,80 tỷ","Minh Khai, Phường Mai Động, Quận Hoàng Mai, Hà Nội",40 m²,4 PN,4 WC,5,Sổ đỏ / Sổ hồng,26/02/202500:00
"Bán  Nhà riêng tạiMinh Khai, Phường Mai Động, Quận Hoàng Mai, Hà Nội","7,80 tỷ","Minh Khai, Phường Mai Động, Quận Hoàng Mai, Hà Nội",60 m²,4 PN,3 WC,4,Sổ đỏ / Sổ hồng,25/02/202500:00
"Bán  Nhà riêng tạiPhường Ngọc Lâm, Quận Long Biên, Hà Nội","10,88 tỷ","Phường Ngọc Lâm, Quận Long Biên, Hà Nội",47 m²,4 PN,,4,Hợp đồng mua bán,22/03/202500:00
"Bán  Nhà riêng tạiTrương Định, Phường Tương Mai, Quận Hoàng Mai, Hà Nội","6,65 tỷ","Trương Định, Phường Tương Mai, Quận Hoàng Mai, Hà Nội",52 m²,4 PN,4 WC,4,Sổ đỏ / Sổ hồng,27/02/202500:00
"Bán  Nhà riêng tạiPhường Ngọc Thụy, Quận Long Biên, Hà Nội","14,20 tỷ","Phường Ngọc Thụy, Quận Long Biên, Hà Nội","51,5 m²",3 PN,,5,Sổ đỏ / Sổ hồng,22/03/202500:00
"Bán  Nhà riêng tạiPhường Ngọc Thụy, Quận Long Biên, Hà Nội","9,20 tỷ","Phường Ngọc Thụy, Quận Long Biên, Hà Nội",61 m²,4 PN,5 WC,4,Sổ đỏ / Sổ hồng,22/03/202500:00
"Bán  Nhà riêng tạiMinh Khai, Phường Mai Động, Quận Hoàng Mai, Hà Nội","7,70 tỷ","Minh Khai, Phường Mai Động, Quận Hoàng Mai, Hà Nội",57 m²,4 PN,4 WC,4,Sổ đỏ / Sổ hồng,26/02/202500:00
"Bán  Nhà riêng tạiPhường Ngọc Lâm, Quận Long Biên, Hà Nội","10,90 tỷ","Phường Ngọc Lâm, Quận Long Biên, Hà Nội",30 m²,,,5,Sổ đỏ / Sổ hồng,22/03/202500:00
"Bán  Nhà riêng tạiYên lộ, Phường Yên Nghĩa, Quận Hà Đông, Hà Nội","6,15 tỷ","Yên lộ, Phường Yên Nghĩa, Quận Hà Đông, Hà Nội",30 m²,3 PN,3 WC,5,Sổ đỏ / Sổ hồng,23/03/202500:00
"Bán  Nhà riêng tạiPhường Bồ Đề, Quận Long Biên, Hà Nội","6,15 tỷ","Phường Bồ Đề, Quận Long Biên, Hà Nội",30 m²,3 PN,,5,Sổ đỏ / Sổ hồng,22/03/202500:00
"Bán  Nhà riêng tạiPhường Ngọc Lâm, Quận Long Biên, Hà Nội",8 tỷ,"Phường Ngọc Lâm, Quận Long Biên, Hà Nội",41 m²,6 PN,,5,Sổ đỏ / Sổ hồng,22/03/202500:00
"Bán  Nhà riêng tạiNgọc Lâm, Phường Ngọc Lâm, Quận Long Biên, Hà Nội",12 tỷ,"Ngọc Lâm, Phường Ngọc Lâm, Quận Long Biên, Hà Nội",40 m²,4 PN,4 WC,5,Sổ đỏ / Sổ hồng,21/03/202500:00
"Bán  Nhà riêng tạiPhường Bồ Đề, Quận Long Biên, Hà Nội","11,50 tỷ","Phường Bồ Đề, Quận Long Biên, Hà Nội",60 m²,,,6,Sổ đỏ / Sổ hồng,22/03/202500:00
"Bán  Nhà riêng tạiĐịnh công thượng, Phường Định Công, Quận Hoàng Mai, Hà Nội","10,30 tỷ","Định công thượng, Phường Định Công, Quận Hoàng Mai, Hà Nội",63 m²,6 PN,,5,Sổ đỏ / Sổ hồng,21/03/202500:00
"Bán  Nhà riêng tạiPhố ô cách, Phường Đức Giang, Quận Long Biên, Hà Nội",11 tỷ,"Phố ô cách, Phường Đức Giang, Quận Long Biên, Hà Nội",67 m²,,,2,Sổ đỏ / Sổ hồng,21/03/202500:00
"Bán  Nhà riêng tạiBát khối, Phường Long Biên, Quận Long Biên, Hà Nội","12,50 tỷ","Bát khối, Phường Long Biên, Quận Long Biên, Hà Nội",63 m²,6 PN,,5,Sổ đỏ / Sổ hồng,21/03/202500:00
"Bán  Nhà riêng tạiHồng Tiến, Phường Bồ Đề, Quận Long Biên, Hà Nội","13,85 tỷ","Hồng Tiến, Phường Bồ Đề, Quận Long Biên, Hà Nội","43,8 m²",3 PN,4 WC,6,Sổ đỏ / Sổ hồng,21/03/202500:00
"Bán  Nhà riêng tạiGiải phóng, Phường Thịnh Liệt, Quận Hoàng Mai, Hà Nội","16,50 tỷ","Giải phóng, Phường Thịnh Liệt, Quận Hoàng Mai, Hà Nội",77 m²,5 PN,,5,Sổ đỏ / Sổ hồng,20/03/202500:00
"Bán  Nhà riêng tạivũ xuân thiều, Phường Sài Đồng, Quận Long Biên, Hà Nội","7,50 tỷ","vũ xuân thiều, Phường Sài Đồng, Quận Long Biên, Hà Nội",45 m²,3 PN,5 WC,,Sổ đỏ / Sổ hồng,17/03/202500:00
"Bán  Nhà riêng tạiMinh Khai, Phường Mai Động, Quận Hoàng Mai, Hà Nội","6,85 tỷ","Minh Khai, Phường Mai Động, Quận Hoàng Mai, Hà Nội","47,5 m²",4 PN,2 WC,4,Sổ đỏ / Sổ hồng,24/02/202500:00
"Bán  Nhà riêng tạiMiêu Nha, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội","7,50 tỷ","Miêu Nha, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",64 m²,,,,Sổ đỏ / Sổ hồng,11/03/202500:00
"Bán  Nhà riêng tạiPhường Minh Khai, Quận Bắc Từ Liêm, Hà Nội","5,10 tỷ","Phường Minh Khai, Quận Bắc Từ Liêm, Hà Nội",34 m²,,,,Sổ đỏ / Sổ hồng,19/03/202500:00
"Bán  Nhà riêng tạiNguyễn đức cảnh, Phường Tương Mai, Quận Hoàng Mai, Hà Nội","14,50 tỷ","Nguyễn đức cảnh, Phường Tương Mai, Quận Hoàng Mai, Hà Nội",55 m²,8 PN,7 WC,6,Sổ đỏ / Sổ hồng,20/03/202500:00
