tieu_de,gia,dia_chi,dien_tich_dat,phong_ngu,phong_tam,so_tang,phap_ly,ngay_dang
"Bán nhà Lạc Long Quân - Q.11 - 80m2 - 5PN giá chỉ 8,1 tỉ",8.1,"Lạc Long Quân, Phường 5, Quận 11, TPHCM",80.0,5,3,8,Sổ hồng,24/11/2025
Bán nhà Q.11 - hẻm trước nhà gần 5m - ngang 3m x 10m - 3 tầng - 4pn,5.9,"Thái Phiên, Phường 2, Quận 11, TPHCM",31.0,4,3,7,Sổ hồng,24/11/2025
"Bán nhà hxh Lê Đại Hành Q.11 - 55m2 - 4pn 3wc - giá 12,5 tỷ",12.5,"Lê Đại Hành, Phường 13, Quận 11, TPHCM",40.0,4,3,15,Sổ hồng,24/11/2025
"Bán nhà MT đường nội bộ Lý Thường Kiệt Q.11 - 4,5m x 16m",23.5,"Lý Thường Kiệt, Phường 15, Quận 11, TPHCM",72.0,8,8,24,Sổ hồng,24/11/2025
"Bán nhà cũ tiện cải tạo xây mới Hàn Hải Nguyên Q.11 - 50m2 - giá 5,6",5.6,"Hàn Hải Nguyên, Phường 1, Quận 11, TPHCM",50.0,3,3,,Sổ hồng,24/11/2025
Hẻm xe hơi Lạc Long Quân - 6m x 13m - 4 tầng - chỉ 8.1 tỷ thương lượn.,8.1,"Lạc Long Quân, Phường 5, Quận 11, TPHCM",60.0,4,4,8,Sổ hồng,22/11/2025
"Bán siêu phẩm nhà 2MT Nguyễn Chí Thanh, Phường 7 Quận 11, DT 4,2 x 19,",45.0,"Nguyễn Chí Thanh, Phường 7, Quận 11, TPHCM",81.0,3,3,3,Sổ hồng,21/11/2025
"Chỉ 5,8 tỷ(TL), Lê Đại Hành-Quận11, Đoạn Hẻm4m Thông Lý Nam Đế,2PN,3WC",5.8,"Lê Đại Hành, Phường 7, Quận 11, TPHCM",38.0,2,3,7,Sổ hồng,20/11/2025
"Bán Nhà MT 91 Lý Thường Kiệt, P.7, Q.11. DT: 4x16m 4 tầng Giá 28 tỷ !",28.0,"91 Lý Thường Kiệt, Phường 7, Quận 11, TPHCM",60.0,4,5,4,Sổ hồng,19/11/2025
"Bán nhà góc 2 MT 3 tháng 2 quận 11, 4x19m , 3 tầng, vị trí đẹp, 23,5 T",23.5,"Đường 3/2, Phường 12, Quận 11, TPHCM",67.0,3,3,3,Sổ hồng,18/11/2025
"Bán Nhà [Lạc Long Quân+Quận11], Ngay Cạnh Đầm Sen. 2PN, 1WC",2.98,"Lạc Long Quân, Phường 3, Quận 11, TPHCM",20.0,2,1,2,Sổ hồng,17/11/2025
"Bán gấp nhà Bình Thới 4,2x22m giá 7,5 tỷ",7.5,"Bình Thới, Phường 11, Quận 11, TPHCM",92.0,3,2,,Sổ hồng,13/11/2025
"Bán gấp H7m XH Tôn Thất Hiệp 3,6x13,5m giá 6,5 tỷ",6.5,"Tôn Thất Hiệp, Phường 13, Quận 11, TPHCM",49.0,2,2,,Sổ hồng,13/11/2025
"Mặt Tiền Kinh Doanh Đường 3/2, Quận 11 • Thang máy • HĐT 50tr/tháng",27.0,"Đường 3 Tháng 2, Phường 2, Quận 11, TPHCM",64.6,9,9,4,Sổ hồng,12/11/2025
"Chủ kẹt vốn bán gấp, nhà 4 tầng mt & 1 kho, lý thường kiệt q11",29.19,"Lý Thường Kiệt, Phường 15, Quận 11, TPHCM",270.0,5,5,12,Sổ đỏ,11/11/2025
NHỈNH 6 TỶ-NHÀ HXH 6M-Minh Phụng Q11-4PN - 3WC - hẻm hông - 2 ban công,6.4,"Minh Phụng, Phường 2, Quận 11, TPHCM",37.0,4,3,3,Sổ hồng,11/11/2025
Nhà 2 MT Phan Xích Long Q11 – vỉa hè 3m-4 tầng–Ngay 3/2–chỉ 8.15 tỷ TL,8.15,"Phan Xích Long, Phường 16, Quận 11, TPHCM",43.0,3,3,2,Sổ hồng,11/11/2025
"Nhà Lô Góc Ngang 6x13m,HXH,Ngay Ký Túc Xá ĐH.Sư Phạm-Lạc Long Quân-Q11",8.1,"Lạc Long Quân, Phường 5, Quận 11, TPHCM",80.0,5,4,16,Sổ hồng,10/11/2025
"Toà nhà 6 Tầng Thang Máy Sát Ba Tháng Hai,Q11 🏠 4 x 15 - 8PN 8WC 🏠",4.74,"Đường 3 Tháng 2, Phường 12, Quận 11, TPHCM",60.0,8,8,12,Sổ hồng,09/11/2025
Siêu Phẩm 6 Tầng Thang Máy Chủ NGỘP Bán Có Giá Chốt Cực TỐT Thái Phiên,5.185,"Thái Phiên, Phường 8, Quận 11, TPHCM",52.0,9,9,12,Sổ hồng,09/11/2025
"Bán nhà 2 MT số 43 đường Trịnh Đình Trọng, P.5, Q.11, 3x13, 1 lầu",6.6,"Trịnh Đình Trọng, Phường 5, Quận 11, TPHCM",39.0,2,2,1,Giấy tờ hợp lệ,07/11/2025
"Bán nhà quận 11 đường 3 tháng 2 – 6 phòng ngủ lớn, 6 WC",13.1,"Đường 3 Tháng 2, Phường 16, Quận 11, TPHCM",68.0,6,6,,Sổ hồng,07/11/2025
Bán nhà quận 11 đường lãnh bình thăng DT: 5.2 × 13.8m (CN 50m²),7.8,"Lãnh Binh Thăng, Phường 11, Quận 11, TPHCM",50.0,,,,Sổ hồng,07/11/2025
"✨ Bán nhà hẻm thông– GẦN CX LỮ GIA, Q11 ✨ 📏 DT: 4.1 x 16m, nở hậu 🏗",2.245,"Cư Xá Lữ Gia, Phường 15, Quận 11, TPHCM",66.0,4,2,2,Sổ hồng,06/11/2025
120 tỷ! Bán 756m2 MT nút giao Công viên nước Đầm Sen Q11 - 2 Hầm 9 Lầu,120.0,"Hòa Bình, Phường 5, Quận 11, TPHCM",756.0,1,1,9,Sổ hồng,05/11/2025
"HIẾM 1 hầm 8 tầng! Bán tòa nhà MT Lý Thường Kiệt, Q.11 – 14.6x20.75m –",180.0,"Lý Thường Kiệt, Phường 15, Quận 11, TPHCM",305.0,8,8,15,Sổ hồng,05/11/2025
Nhà Mới Đường Ông Ích Khiêm Quận 11 Chỉ 3 T.ỷ 450 TL,3.45,"Ông Ích Khiêm, Phường 14, Quận 11, TPHCM",24.0,2,2,2,Sổ hồng,05/11/2025
"DEAL TỐT 140 tỷ! Bán tòa nhà 2MT Lý Thường Kiệt, Q.11 – 14x19m – 5 lầu",140.0,"Lý Thường Kiệt, Phường 15, Quận 11, TPHCM",202.0,5,5,10,Sổ hồng,04/11/2025
HXH Trung Tâm Quận 11 - Đường Minh Phụng,6.4,"Minh Phụng, Phường 2, Quận 11, TPHCM",37.0,4,3,4,Sổ hồng,31/10/2025
Bán nhà quận 11 (52m2) giá 10 tỷ còn thương lượng,10.0,"Lạc Long Quân, Phường 5, Quận 11, TPHCM",52.0,5,2,3,Sổ hồng,30/10/2025
"Bán nhà quận 11 - đường Bình Thới - ngang 4 x 13,5m",8.7,"Bình Thới, Phường 11, Quận 11, TPHCM",52.0,3,3,3,Sổ đỏ,30/10/2025
Hiếm Nhà Bán HXH Xóm Đất Quận 11 .,5.98,"Xóm Đất, Phường 10, Quận 11, TPHCM",32.0,4,3,4,Sổ hồng,29/10/2025
Bán Nhà 64m2-HXH-Sát MT Lãnh Binh Thăng-NgayLê Đại Thành-P11-Q11,10.8,"Lãnh Binh Thăng, Phường 11, Quận 11, TPHCM",64.0,4,5,3,Sổ hồng,29/10/2025
"BÁN NHÀ 2 MẶT TIỀN TRƯỚC SAU – TRỊNH ĐÌNH TRỌNG, P.5, Q.11, 3x12m",6.8,"Trịnh Đình Trọng, Phường 5, Quận 11, TPHCM",36.0,2,2,2,Giấy tờ hợp lệ,28/10/2025
Bán nhà quận 11 đường hòa bình 2 mặt hẻm Diện tích: 54m² (4×13.5).,9.7,"Hòa Bình, Phường 5, Quận 11, TPHCM",54.0,6,5,9,Sổ hồng,28/10/2025
Bán nhà Quận 11 đường lãnh bình thăng giá 10 tỷ 800 còn thương lượng,10.8,"Lãnh Binh Thăng, Phường 13, Quận 11, TPHCM",64.0,4,5,3,Sổ hồng,28/10/2025
"Bán Nhà Thái Phiên Q11, vừa ở vừa cho thuê",7.9,"Thái Phiên, Phường 2, Quận 11, TPHCM",55.0,3,2,2,Sổ hồng,15/10/2025
"Bán Toà Nhà Mặt Tiền Đường Lê Đại Hành, P11, Q11, Ngang 10m Giá 44tỷ",44.0,"Lê Đại Hành, Phường 11, Quận 11, TPHCM",110.0,12,13,5,Sổ hồng,27/09/2025
"Bán nhà mặt tiền Tổng Lung P.13, Q.11",6.9,"Tổng Lung, Phường 13, Quận 11, TPHCM",62.5,2,2,2,Sổ hồng,27/09/2025
Bán nhà mặt tiền đường 8M nội bộ Lạc Long Quân Q11 Giáp Tân Phú,9.599,"Lạc Long Quân, Phường 5, Quận 11, TPHCM",59.0,7,8,3,Sổ hồng,22/09/2025
Bán nhà mặt tiền Nguyễn Thị Nhỏ P.15 Q.11 60m2 4 Lầu Giá 17 Tỷ,17.0,"Nguyễn Thị Nhỏ, Phường 15, Quận 11, TPHCM",60.0,8,8,8,Sổ hồng,11/09/2025
"Bán Nhà Mặt Tiền Số 50-52 Đường Số 7 Lãnh Binh Thăng, Phường 8 Quận 11",35.5,"Lãnh Binh Thăng, Phường 8, Quận 11, TPHCM",200.0,2,2,,Sổ hồng,06/09/2025
"Bán Nhà Góc 3 Mặt Tiền 299 Lãnh Binh Thăng, Phường 8, Quận 11",23.0,"299 Lãnh Binh Thăng, Phường 8, Quận 11, TPHCM",61.0,5,5,5,Sổ hồng,03/09/2025
"MT Cư xá Lữ Gia Q11 79m2 4x19.5 có dòng tiền, tiện xây mới, 15.5 tỷ TL",15.5,"Lữ Gia, Phường 15, Quận 11, TPHCM",79.0,3,2,1,Sổ hồng,27/08/2025
"Nhà TT Q.11 – Lò Siêu, Giá: 4 tỷ 790 1T3L, 5PN Không gian thoáng mát",4.78,"Lò Siêu, Phường 16, Quận 11, TPHCM",39.0,5,5,8,Sổ hồng,17/08/2025
Nhanh tay mua ngay nhà Tạ Uyên Q.11 1 tỷ 790 32.4 m2 sổ riêng,1.79,"Tạ Uyên, Phường 7, Quận 11, TPHCM",32.4,3,3,3,Sổ hồng,16/08/2025
Tòa nhà 189–291 Lý Thường Kiệt. DTS 1.960m²,180.0,"Lý Thường Kiệt, Phường 15, Quận 11, TPHCM",304.0,1,1,9,Sổ hồng,13/08/2025
"SIÊU NGON , Quận 11 gần Lê Đại Hành , 66m2 NGANG 6M , GIÁ 9.1 TỶ",9.1,"Lê Đại Hành, Phường 13, Quận 11, TPHCM",66.0,3,3,,Sổ đỏ,13/08/2025
"Nhà 38m2-4,7ỷ, 1T-2L, 4PN-3WC, Âu cơ P.14, ngay vòng xoay Lê đại hành",4.7,"58/1A 100 Bình Thới, Phường 4, Quận 11, TPHCM",38.0,4,3,3,Sổ hồng,09/08/2025
"Quận11 Nhà 2 Tầng Hẻm thông cách 1 căn ra MT Lãnh Binh Thăng, DT Vuông",6.8,"Lãnh Binh Thăng, Phường 13, Quận 11, TPHCM",55.0,1,2,2,Sổ đỏ,09/08/2025
"QUẬN11 Hẻm 1 xẹt Mới vào ở ngay 100 Bình Thới, BTCT 3PN Chỉ 3.9x Tỷ",3.98,"Bình Thới, Phường 14, Quận 11, TPHCM",24.0,3,3,,Sổ đỏ,06/08/2025
"Nhà HXH 8m ID485 Lạc Long Quân. DT 7x12m, 4 tầng",12.5,"Lạc Long Quân, Phường 5, Quận 11, TPHCM",82.0,1,1,4,Sổ hồng,05/08/2025
Hòa Bình 5.5mx 19m hẻm xe hơi ngay CV Đầm Sen chỉ 11.9 tỷ thương lượng,11.9,"Hòa Bình, Phường 5, Quận 11, TPHCM",105.0,6,4,,Sổ hồng,29/07/2025
Nhà đẹp 4 tầng Lạc Long Quân Đường 8m xe hơi,9.6,"Lạc Long Quân, Phường 5, Quận 11, TPHCM",59.0,7,8,3,Sổ hồng,22/07/2025
"Mặt tiền Hòa Bình Q11 686m2, 25.5x27 ngang khủng có 100tr/th,102 tỷ TL",102.0,"Hòa Bình, Phường 5, Quận 11, TPHCM",686.0,4,2,,Sổ hồng,26/06/2025
Nhà 4 tầng kiên cố hxh sát mặt tiền lạc long quân q11 4pn chỉ 8 tỷ,8.8,"Lạc Long Quân, Phường 10, Quận 11, TPHCM",47.0,4,3,12,Sổ hồng,17/06/2025
"Chính chủ bán căn nhà Tạ Uyên| Nhà SHR, mua bán chính chủ không phí",1.3,"Tạ Uyên, Phường 7, Quận 11, TPHCM",48.0,3,2,2,Sổ hồng,15/06/2025
Hai Mặt Tiền Dương Đình Nghệ Q11 ( 4 * 15 ) 3 Lầu 13.5 Tỷ,13.5,"Dương Đình Nghệ, Phường 8, Quận 11, TPHCM",60.0,6,6,3,Sổ hồng,12/06/2025
CĂN GÓC: Siêu Mặt Tiền Lãnh Binh Thăng ( 5 * 15 ) 5 Lầu Thang Máy,22.5,"Lãnh Binh Thăng, Phường 8, Quận 11, TPHCM",60.0,8,8,10,Sổ hồng,12/06/2025
💰 Hẻm 6m Khu Dân Trí Q11 ( 4.7 * 28 ) 1 Lầu 11.3 Tỷ 💰,11.3,"Tân Hóa, Phường 1, Quận 11, TPHCM",132.0,3,2,1,Sổ hồng,12/06/2025
Diện tích Khủng P10 Q11 (6.6 x 16m) 3 lầu. 9.7 tỷ.,9.7,"Bình Thới, Phường 10, Quận 11, TPHCM",56.0,10,10,5,Sổ hồng,12/06/2025
Hai Mặt Tiền Phó Cơ Điều p4 Q11 ( 8.6 * 11 ) 6 Lầu 28 Tỷ,28.0,"Phó Cơ Điều, Phường 6, Quận 11, TPHCM",86.0,5,6,11,Sổ hồng,12/06/2025
Hẻm 6m Lê Đại Hành q11 ( 4.5 * 10 ) 2 Lầu 6.5 tỷ,6.5,"Lê Đại Hành, Phường 6, Quận 11, TPHCM",44.0,3,2,12,Sổ hồng,12/06/2025
Duy Nhất Một Căn Cư Xá Bình Thới ( 4.5 * 14 ) 3 Lầu Dưới 13.8 tỷ,13.8,"Đường số 7A, Phường 8, Quận 11, TPHCM",63.0,3,3,3,Sổ hồng,12/06/2025
Đường 16m: Vỉa hè 6m Q11 (3.8/4.7 * 23) 2 lầu 11 tỷ.,11.0,"Lạc Long Quân, Phường 3, Quận 11, TPHCM",92.0,4,4,4,Sổ hồng,12/06/2025
Mặt Tiền Minh Phụng Hàn Hải Nguyên Q11 ( 3.3 * 16 ) 3 Lầu 12.2 Tỷ,12.2,"Minh Phụng, Phường 2, Quận 11, TPHCM",50.0,4,4,6,Sổ hồng,12/06/2025
Hai Mặt Tiền Phan Xích Long 3/2 Q11 ( 4 * 20 ) 2 Lầu 13 Tỷ,13.0,"Phan Xích Long, Phường 16, Quận 11, TPHCM",80.0,2,2,4,Sổ hồng,12/06/2025
Siêu Phẩm Mặt Tiền Đội Cung Q11 ( 3.4 * 16 ) 6 Lầu 12 Tỷ,12.0,"Đội Cung, Phường 9, Quận 11, TPHCM",50.0,5,6,12,Sổ hồng,12/06/2025
Mặt Tiền Lý Nam Đế Bệnh Viện Chợ Rẫy ( 4 * 14 ) 3 Lầu 14.9 Tỷ,14.9,"Lý Nam Đế, Phường 7, Quận 11, TPHCM",56.0,4,4,6,Sổ hồng,12/06/2025
Đường 8m Ông Ích Khiêm Q11 ( 7 * 26 ) Thang Máy 4 Lầu 25 Tỷ,25.0,"Ông Ích Khiêm, Phường 5, Quận 11, TPHCM",185.0,7,7,8,Sổ hồng,12/06/2025
Hai Mặt Tiền Hàn Hải Nguyên Xóm Đất Q11 ( 3.4 * 12.5 ) 4 Lầu 11.8 Tỷ,11.8,"Hàn Hải Nguyên, Phường 8, Quận 11, TPHCM",40.0,3,4,8,Sổ hồng,12/06/2025
Đường 8m 49 Âu Cơ Q11 ( 3.6/10 * 20 ) 2 Lầu 10.5 Tỷ,10.5,"Âu Cơ, Phường 14, Quận 11, TPHCM",118.0,4,4,4,Sổ hồng,12/06/2025
Mặt Tiền Đường Số 7 Cư Xá Bình Thới Q11 ( 4 * 16 ) 2 Lầu 14.5 Tỷ,14.5,"Đường số 7, Phường 8, Quận 11, TPHCM",64.0,3,2,2,Sổ hồng,12/06/2025
188m : Đường 10m Thái Phiên Q11 ( 6 * 33 ) 3 Lầu 25 Tỷ,25.0,"Thái Phiên, Phường 8, Quận 11, TPHCM",188.0,8,10,,Sổ hồng,12/06/2025
Mặt Tiền Minh Phụng Vỉa Hè 7m ( 8.4 * 26.5 ),60.0,"Minh Phụng, Phường 2, Quận 11, TPHCM",223.0,5,6,6,Sổ hồng,12/06/2025
Hai Mặt Tiền Thái Phiên P8 Q11 ( 3.5 * 18 ) 3 Lầu 12 Tỷ,12.0,"Thái Phiên, Phường 8, Quận 11, TPHCM",63.0,5,5,7,Sổ hồng,12/06/2025
"Hồng Bàng Quận 11. DT 31m2 ngang 2,6m nở hậu 3m dài 13m. 3 tỷ xí",3.75,"Hồng Bàng, Phường 1, Quận 11, TPHCM",31.0,2,2,2,Sổ hồng,11/06/2025
Bán nhà mặt tiền kinh doanh- Quận 11 vị trí đẹp kinh doanh,7.9,"Đội Cung, Phường 8, Quận 11, TPHCM",35.0,3,4,6,Sổ hồng,03/06/2025
"Kẹt tiền bán gấp nhà Lê Đại Hành, P. 13, Q. 11, DT 46,8m2 GIÁ 1TỶ860TR",1.8599999999999999,"Lê Đại Hành, Phường 13, Quận 11, TPHCM",46.8,2,3,,Sổ hồng,29/05/2025
"Bán nhà mặt tiền kinh doanh sầm uất - 205 Hàn Hải Nguyên, P.2, Q. 11",11.9,"205 Hàn Hải Nguyên, Phường 2, Quận 11, TPHCM",42.0,1,1,4,Sổ hồng,27/05/2025
"Cần bán nhà chính chủ – 197/6 Lê Thị Bạch Cát, Quận 11",1.999,"197/6 Lê Thị Bạch Cát, Phường 11, Quận 11, TPHCM",8.7,1,1,2,Sổ hồng,27/05/2025
"Bán gấp nhà Mặt Tiền Lê Đại Hành 3,5x30m giá 26,5 tỷ",26.5,"Lê Đại Hành, Phường 13, Quận 11, TPHCM",103.0,5,4,4,Sổ hồng,23/05/2025
"Chính chủ cần bán nhà DT 12m2. Hẻm đường Lạc long quân, P.1, Q.11",1.3900000000000001,"Lạc Long Quân, Phường 1, Quận 11, TPHCM",12.0,1,1,,Sổ hồng,23/05/2025
"Bán nhà MT Âu Cơ Q11, gần Lê Đại Hành 4,2x15m 6 Lầu mới lề đường 8m",18.2,"Âu Cơ, Phường 14, Quận 11, TPHCM",60.0,6,5,6,Sổ hồng,17/05/2025
"Nhà mới xây, 27 m2. Giá 3,6 tỷ. Quận 11, pháp lí chuẩn ko quy hoạch",3.6,"Âu Cơ, Phường 5, Quận 11, TPHCM",27.0,2,4,6,Sổ hồng,17/05/2025
"Gấp, bán nhà 2 mặt tiền Lạc Long Quân, 4x14 2 lầu, giá 13,5 tỷ TL",13.5,"Lạc Long Quân, Phường 5, Quận 11, TPHCM",56.0,3,3,3,Sổ hồng,17/05/2025
"Ngộp, Bán nhà MT Âu Cơ, 4x16. 6 lầu, giấy tờ đầy đủ công chứng nhanh",18.0,"Âu Cơ, Phường 14, Quận 11, TPHCM",64.0,6,7,6,Sổ hồng,17/05/2025
"Ngộp, Cần Bán nhà MT Ông Ích Khiêm 32m2, công nhận đủ 8 tỷ",8.0,"Ông Ích Khiêm, Phường 5, Quận 11, TPHCM",32.0,2,1,,Sổ hồng,17/05/2025
"Ngộp, Cần bán nhà mặt tiền Lạc Long quân, 4x13 , 2 lầu, 9,2 tỷ TL",9.2,"Lạc Long Quân, Phường 5, Quận 11, TPHCM",52.0,4,3,3,Không xác định,17/05/2025
"Bán nhà xoay vốn-hẻm xe hơi: 71.2m2/3tỷ200tr Lãnh Binh Thăng, Quận 11",3.2,"Lãnh Binh Thăng, Phường 13, Quận 11, TPHCM",71.2,4,4,4,Sổ hồng,05/05/2025
"THIẾT KẾ SANG TRỌNG Công Chúa Ngọc Hân, P.13, Q.11 57.5m2/3tỷ750tr SHR",3.75,"Công Chúa Ngọc Hân, Phường 13, Quận 11, TPHCM",57.5,3,3,,Sổ hồng,05/05/2025
"Nhà đẹp cần tìm chủ mới Lạc Long Quân, quận 11, 68m2, 2tỷ350, sổ sẵn.",2.35,"Lạc Long Quân, Phường 10, Quận 11, TPHCM",68.0,3,3,2,Sổ hồng,05/05/2025
"Hàng thơm! nhà HXH Lý Thường Kiệt, p15,Q11, 50m2,1tỷ9,Sổ hồng riêng.",1.9,"Lý Thường Kiệt, Phường 15, Quận 11, TPHCM",50.0,2,2,2,Sổ hồng,05/05/2025
"Lên sóng siêu phẩm Lãnh Binh Thăng,P13,Q11,60m2,3Tỷ100,sổ hồng riêng",3.1,"Lãnh Binh Thăng, Phường 13, Quận 11, TPHCM",60.0,3,3,2,Sổ hồng,05/05/2025
"Chủ nhà để lại giá rẻ bất ngờ 72m2/3tỷ350 đ.Phó Cơ Điều ,p.6,q.11 SHR",3.35,"Phó Cơ Điều, Phường 6, Quận 11, TPHCM",72.0,4,4,3,Sổ hồng,05/05/2025
"SIÊU PHẨM MINI HOUSE SANG TRỌNG 68m2/4tỷ2 đ.Lý Thường Kiệt, p15, q.11",4.2,"Lý Thường Kiệt, Phường 15, Quận 11, TPHCM",68.0,3,3,2,Sổ hồng,05/05/2025
Nhà ngộp sang tên gấp 72m2 HXH Phó Cơ Điều-P.6-Q.11 đang cho thuê SHR,3.15,"Phó Cơ Điều, Phường 6, Quận 11, TPHCM",72.0,5,5,4,Sổ hồng,05/05/2025
"Gấp siêu phẩm nhà Lạc Long Quân, p3, Q10, 70m2, 2tỷ950, sổ hồng riêng.",2.95,"Lạc Long Quân, Phường 3, Quận 11, TPHCM",70.0,3,2,3,Sổ hồng,05/05/2025
"Nhà đẹp giá tốt Trần Quý, p.4, q.11 65m2 giá 3tỷ1 cho thuê 18tr/th SHR",3.1,"Trần Quý, Phường 4, Quận 11, TPHCM",65.0,3,3,3,Sổ hồng,05/05/2025
"Chủ bán gáp siêu phẩm Lạc Long Quân,P3, Q11, 70m2, 2tỷ950, sổ riêng.",2.95,"Lạc Long Quân, Phường 3, Quận 11, TPHCM",70.0,3,2,3,Sổ hồng,05/05/2025
"Cần bán nhà riêng tại Đ.Ông Ích Khiêm, P.5 Q.11,80m2,3T750tr,HĐT18Tr/T",3.75,"Ông Ích Khiêm, Phường 5, Quận 11, TPHCM",80.0,4,3,3,Sổ hồng,28/04/2025
"Chính chủ cần bán nhà Đ.Hàn Hải Nguyên,P.10,Q11, 76m2, 4tỷ250tr, SHR",4.25,"Hàn Hải Nguyên, Phường 10, Quận 11, TPHCM",76.0,4,3,3,Sổ hồng,28/04/2025
"Chú Sơn bán nhà đ.Lê Thị Bạch Cát,p11,q11,90m2,4,5tỷ,SHR,HĐT 21tr/T",4.5,"Lê Thị Bạch Cát, Phường 11, Quận 11, TPHCM",90.0,3,4,,Sổ hồng,28/04/2025
Du học Úc bán nhà 58m2/1TY080 Đ. Lãnh Binh Thăng - Q11 - lh Duy,1.08,"Lãnh Binh Thăng, Phường 13, Quận 11, TPHCM",58.0,3,3,,Sổ hồng,24/04/2025
"Kd thua lỗ bán gấp nhà 60m2/1TY120 triệu Bình Thới, Q11, gần BV, shr",1.12,"Bình Thới, Phường 14, Quận 11, TPHCM",60.0,3,3,3,Sổ hồng,24/04/2025
"Tôi kẹt tiền bán gấp nhà đường Xóm Đất phường 8 quận 11 57m2/1,150 TY",1.15,"Xóm Đất, Phường 8, Quận 11, TPHCM",57.0,3,3,2,Sổ hồng,24/04/2025
Mở rộng kinh doanh bán gấp nhà Đ. Tống Văn Trân Q11 60m2 giá 815 TRIỆU,0.815,"Tống Văn Trân, Phường 5, Quận 11, TPHCM",60.0,3,3,,Sổ hồng,24/04/2025
"Bán gấp căn nhà phố tuyệt đẹp!Đ.Lạc Long Quân,P1,Q11.Giá 5tỷ480tr.SHR",5.48,"Lạc Long Quân, Phường 1, Quận 11, TPHCM",125.0,4,7,5,Sổ hồng,24/04/2025
"Chính chủ Bán Nhà bình thới ,p14,quận 11,(dt:54m2/2tỷ 650,SHR",2.65,"Bình Thới, Phường 14, Quận 11, TPHCM",54.0,2,3,4,Sổ hồng,24/04/2025
"Về quê bán nhà 60m2,1 trệt 2 lầu,SHR,920 triệu,ông ích khiêm,p14,q11",0.92,"Ông Ích Khiêm, Phường 14, Quận 11, TPHCM",60.0,3,3,3,Sổ hồng,22/04/2025
Làm ăn vỡ nợ cần bán gấp nhà.Thái Phiên Q11 62m2/giá 935tr gần bv Q11,0.935,"Thái Phiên, Phường 9, Quận 11, TPHCM",62.0,3,3,,Sổ hồng,22/04/2025
Bán gấp nhà 61m2/ 860 triệu Lãnh Binh Thăng - Q11 gần bệnh viện,0.86,"Lãnh Binh Thăng, Phường 13, Quận 11, TPHCM",61.0,3,3,,Sổ hồng,22/04/2025
Thua chứng khoáng bán gấp nhà Bình Thới gần chợ Chim Xanh- giá 970tr,0.97,"Bình Thới, Phường 11, Quận 11, TPHCM",62.0,3,3,,Sổ hồng,22/04/2025
"KDTL bán gấp nhà 60m2 Bình Thới, Q11, gần BV, giá 825tr dọn vào ở ngay",0.825,"Bình Thới, Phường 14, Quận 11, TPHCM",60.0,3,3,3,Sổ hồng,22/04/2025
Ngộp bank cần bán gấp nhà 1T2L.Lạc Long Quân Q11 60m2/giá 940tr. Shr,0.94,"Lạc Long Quân, Phường 1, Quận 11, TPHCM",60.0,3,3,,Sổ hồng,22/04/2025
"Bán Gấp Nhà Đường Lý Nam Đế , P7 , Q11 - Hxh - Giá 1,25 tỷ, sổ riêng",1.25,"Lý Nam Đế, Phường 7, Quận 11, TPHCM",60.0,3,3,3,Sổ hồng,22/04/2025
"cần bán nhà giá rẻ 59m2,1 trệt 2 lầu,SHR,910tr,Lãnh binh thăng,p12,Q11",0.91,"Lãnh Binh Thăng, Phường 12, Quận 11, TPHCM",59.0,3,3,,Sổ hồng,22/04/2025
"định cư Úc bán nhà 60m2,1 trệt 2 lầu,920 triệu,bình thới,p9,quận 11",0.92,"Bình Thới, Phường 9, Quận 11, TPHCM",60.0,3,3,3,Sổ hồng,22/04/2025
Vỡ nợ GĐ tôi cần bán nhà Hàn Hải Nguyên Q11 59m2/ 915TR SHR,0.915,"Hàn Hải Nguyên, Phường 9, Quận 11, TPHCM",59.0,2,2,1,Sổ hồng,21/04/2025
Cách 7m ra hẻm ô tô Nguyễn Chí Thanh 23m2 Quận 11,2.65,"Lò Siêu, Phường 6, Quận 11, TPHCM",23.0,2,2,1,Sổ hồng,20/04/2025
"bán nhà Hàn Hải Nguyên, Q11 sát Vinmart 60m2 - sổ riêng, hẻm 4m",1.29,"Hàn Hải Nguyên, Phường 2, Quận 11, TPHCM",60.0,3,3,2,Sổ hồng,20/04/2025
Cần Tiền Chạy Bệnh Cho Con Bán Nhà Đ.Nguyễn Văn Phú - 62m2 - 1 Tỷ 150T,1.15,"Nguyễn Văn Phú, Phường 3, Quận 11, TPHCM",62.0,3,3,2,Sổ hồng,20/04/2025
Hẻm 6m Sát Quận 10 Lãnh Binh Thăng 50m2 GIá 5.6 tỷ Quận 11,5.6,"Lãnh Binh Thăng, Phường 8, Quận 11, TPHCM",40.0,4,3,3,Sổ hồng,20/04/2025
"Lò Siêu 21m2 Giá 2,6 tỷ Quận 11",2.6,"Lò Siêu, Phường 16, Quận 11, TPHCM",21.0,2,2,,Sổ hồng,20/04/2025
"Hẻm 10 m thông, cạnh Mặt Tiền Lạc Long Quân Q11 Giá 9 tỷ",9.0,"Cư Xá Phú Bình, Phường 5, Quận 11, TPHCM",45.0,6,5,4,Sổ hồng,20/04/2025
"Hẻm 3m đường Âu Cơ 28m2 Giá 3,5 tỷ - Quận 11",3.5,"Âu Cơ, Phường 14, Quận 11, TPHCM",28.0,2,2,2,Sổ hồng,20/04/2025
