tieu_de,gia,dia_chi,dien_tich_dat,phong_ngu,phong_tam,so_tang,phap_ly,ngay_dang
"Bán Nhà mặt phố tạiLê Lợi, Phường Nguyễn Trãi, Quận Hà Đông, Hà Nội",14.9,"Lê Lợi, Phường Nguyễn Trãi, Quận Hà Đông, Hà Nội",90.0,4.0,4.0,3.0,Sổ hồng,2025-10-01
"Bán Nhà riêng tạiAn Dương, Phường Yên Phụ, Quận Tây Hồ, Hà Nội",2.1,"An Dương, Phường Yên Phụ, Quận Tây Hồ, Hà Nội",47.0,2.0,1.0,2.0,Giấy tờ không xác định,2025-10-01
"Bán Nhà mặt phố tạiĐường Cổ Nhuế, Cổ Nhuế 2, Bắc Từ Liêm Hà Nội",7.9,"Đường Cổ Nhuế, Cổ Nhuế 2, Bắc Từ Liêm Hà Nội",46.0,4.0,4.0,7.0,Sổ hồng,2025-10-01
"Bán Nhà riêng tạiKđt Mậu Lương - Kiến Hưng, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",19.0,"Kđt Mậu Lương - Kiến Hưng, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",58.8,3.0,3.0,4.0,Giấy tờ không xác định,2025-10-01
"Bán Nhà biệt thự, liền kề tạiĐường 1, Biên Giang, Hà Đông Hà Nội",22.5,"Đường 1, Biên Giang, Hà Đông Hà Nội",90.0,4.0,3.0,4.0,Sổ hồng,2025-10-01
"Bán Nhà riêng tạiĐường Vào Thanh Am, Phường Việt Hưng, Quận Long Biên, Hà Nội",9.9,"Đường Vào Thanh Am, Phường Việt Hưng, Quận Long Biên, Hà Nội",40.0,4.0,5.0,6.0,Sổ hồng,2025-09-30
"Bán Nhà mặt phố tạiĐường Quảng An, Quảng An, Tây Hồ Hà Nội",327.0,"Đường Quảng An, Quảng An, Tây Hồ Hà Nội",356.0,5.0,5.0,5.0,Sổ hồng,2025-09-30
"Bán Nhà riêng tạiĐường Cổ Linh, Phường Thạch Bàn, Quận Long Biên, Hà Nội",5.0,"Đường Cổ Linh, Phường Thạch Bàn, Quận Long Biên, Hà Nội",38.0,3.0,4.0,5.0,Sổ hồng,2025-09-30
"Bán Nhà riêng tạiĐường Lạc Long Quân, Thụy Khuê, Tây Hồ Hà Nội",18.5,"Đường Lạc Long Quân, Thụy Khuê, Tây Hồ Hà Nội",52.0,6.0,5.0,6.0,Sổ hồng,2025-09-30
"Bán Nhà riêng tạiĐường Kẻ Tạnh, Giang Biên, Long Biên, Hà Nội",5.9,"Đường Kẻ Tạnh, Giang Biên, Long Biên, Hà Nội",36.0,3.0,4.0,5.0,Sổ hồng,2025-09-30
"Bán Nhà riêng tạiĐường Kim Giang, Đại Kim, Hoàng Mai, Hà Nội",7.6,"Đường Kim Giang, Đại Kim, Hoàng Mai, Hà Nội",36.0,4.0,3.0,4.0,Sổ hồng,2025-09-30
"Bán Nhà riêng tạiKđt Mậu Lương - Kiến Hưng, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",19.0,"Kđt Mậu Lương - Kiến Hưng, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",50.0,3.0,4.0,5.0,Giấy tờ không xác định,2025-09-30
"Bán Nhà riêng tạiĐường Thạch Bàn, Thạch Bàn, Long Biên, Hà Nội",7.9,"Đường Thạch Bàn, Thạch Bàn, Long Biên, Hà Nội",42.0,3.0,4.0,6.0,Sổ hồng,2025-09-30
"Bán Nhà riêng tạiTrương Định, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",7.5,"Trương Định, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",46.0,4.0,5.0,6.0,Sổ hồng,2025-09-30
"Bán Nhà biệt thự, liền kề theo dự ánKhu đô thị mới Văn Quán tại Bt6 Kđt Văn Quán, Văn Quán, Hà Đông, Hà Nội",84.5,"Bt6 Kđt Văn Quán, Văn Quán, Hà Đông, Hà Nội",225.0,5.0,6.0,3.0,Sổ hồng,2025-09-30
"Bán Nhà riêng tạiThạch Bàn, Thạch Bàn, Long Biên, Hà Nội",4.85,"Thạch Bàn, Thạch Bàn, Long Biên, Hà Nội",33.0,3.0,4.0,5.0,Sổ hồng,2025-09-30
"Bán Nhà biệt thự, liền kề tạiHoàng Mai Hà Nội Đường Nguyễn Chính, Thịnh Liệt",14.2,"Hoàng Mai Hà Nội                             Đường Nguyễn Chính, Thịnh Liệt",46.0,5.0,5.0,5.0,Sổ hồng,2025-09-29
"Bán Nhà riêng tạiNguyễn Thời Trung, Thạch Bàn, Long Biên, Hà Nội",6.85,"Nguyễn Thời Trung, Thạch Bàn, Long Biên, Hà Nội",40.0,3.0,4.0,3.0,Sổ hồng,2025-09-30
"Bán Nhà riêng tạiXuân đỉnh, Xuân Đỉnh, Bắc Từ Liêm, Hà Nội",5.9,"Xuân đỉnh, Xuân Đỉnh, Bắc Từ Liêm, Hà Nội",50.0,4.0,5.0,5.0,Sổ hồng,2025-09-30
"Bán Nhà riêng tạiThạch Bàn, Thạch Bàn, Long Biên, Hà Nội",7.0,"Thạch Bàn, Thạch Bàn, Long Biên, Hà Nội",50.0,4.0,4.0,5.0,Sổ hồng,2025-09-30
"Bán Nhà riêng tạiĐại an, Phường Văn Quán, Quận Hà Đông, Hà Nội",20.0,"Đại an, Phường Văn Quán, Quận Hà Đông, Hà Nội",55.0,4.0,3.0,4.0,Giấy tờ không xác định,2025-09-30
"Bán Nhà riêng tạiPhường Thịnh Liệt, Quận Hoàng Mai, Hà Nội",9.0,"Phường Thịnh Liệt, Quận Hoàng Mai, Hà Nội",42.0,3.0,4.0,5.0,Giấy tờ không xác định,2025-09-29
"Bán Nhà riêng tạiĐường Kim Giang, Phường Định Công, Quận Hoàng Mai, Hà Nội",28.0,"Đường Kim Giang, Phường Định Công, Quận Hoàng Mai, Hà Nội",82.0,3.0,6.0,7.0,Sổ hồng,2025-09-29
"Bán Nhà riêng tạiVũ Hữu, Phường Trung Văn, Quận Nam Từ Liêm, Hà Nội",17.0,"Vũ Hữu, Phường Trung Văn, Quận Nam Từ Liêm, Hà Nội",55.0,5.0,4.0,5.0,Sổ hồng,2025-09-29
"Bán Nhà biệt thự, liền kề tạiKđt Mậu Lương - Kiến Hưng, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",20.0,"Kđt Mậu Lương - Kiến Hưng, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",75.0,4.0,4.0,5.0,Giấy tờ không xác định,2025-09-29
"Bán Nhà riêng tạiPhường Phú Lãm, Quận Hà Đông, Hà Nội",4.55,"Phường Phú Lãm, Quận Hà Đông, Hà Nội",32.0,3.0,2.0,3.0,Giấy tờ không xác định,2025-09-29
"Bán Nhà biệt thự, liền kề tạiPhường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",7.4,"Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",35.0,3.0,3.0,6.0,Giấy tờ không xác định,2025-09-29
"Bán Nhà riêng tạiPhú Thượng, Phường Phú Thượng, Quận Tây Hồ, Hà Nội",12.7,"Phú Thượng, Phường Phú Thượng, Quận Tây Hồ, Hà Nội",83.0,1.0,2.0,1.0,Giấy tờ không xác định,2025-09-29
"Bán Nhà biệt thự, liền kề tạiĐường Văn Khê, La Khê, Hà Đông, Hà Nội",20.5,"Đường Văn Khê, La Khê, Hà Đông, Hà Nội",50.0,8.0,6.0,7.0,Sổ hồng,2025-09-26
"Bán Nhà riêng tạiĐường Ngọc Thụy, Ngọc Thụy, Long Biên, Hà Nội",16.0,"Đường Ngọc Thụy, Ngọc Thụy, Long Biên, Hà Nội",51.0,4.0,4.0,6.0,Sổ hồng,2025-09-26
"Bán Nhà biệt thự, liền kề tạiKđt Văn Quán, Phường Văn Quán, Quận Hà Đông, Hà Nội",25.8,"Kđt Văn Quán, Phường Văn Quán, Quận Hà Đông, Hà Nội",76.0,4.0,3.0,4.0,Giấy tờ không xác định,2025-09-29
"Bán Nhà riêng tạiLong Biên Hà Nội Đường Đàm Quang Trung, Long Biên",31.4,"Long Biên Hà Nội                             Đường Đàm Quang Trung, Long Biên",88.0,4.0,6.0,8.0,Sổ hồng,2025-09-27
"Bán Nhà riêng tạiĐường Ngọc Thụy, Ngọc Thụy, Long Biên, Hà Nội",15.0,"Đường Ngọc Thụy, Ngọc Thụy, Long Biên, Hà Nội",65.0,4.0,4.0,4.0,Sổ hồng,2025-09-25
"Bán Nhà riêng tạiThạch Bàn Long Biên, Thạch Bàn, Long Biên, Hà Nội",5.85,"Thạch Bàn Long Biên, Thạch Bàn, Long Biên, Hà Nội",36.0,4.0,4.0,4.0,Giấy tờ không xác định,2025-09-25
"Bán Nhà riêng tạiBát Khối Long Biên, Long Biên, Long Biên, Hà Nội",11.2,"Bát Khối Long Biên, Long Biên, Long Biên, Hà Nội",38.0,3.0,4.0,5.0,Sổ hồng,2025-09-25
"Bán Nhà riêng tạiPhố Vũ Xuân Thiều, Sài Đồng, Long Biên, Hà Nội",3.7,"Phố Vũ Xuân Thiều, Sài Đồng, Long Biên, Hà Nội",32.0,4.0,4.0,5.0,Sổ hồng,2025-09-25
"Bán Nhà riêng tạiĐường Tây Hồ, Quảng An, Tây Hồ, Hà Nội",12.9,"Đường Tây Hồ, Quảng An, Tây Hồ, Hà Nội",38.0,5.0,4.0,7.0,Sổ hồng,2025-09-23
"Bán Nhà riêng tạiĐường Thạch Bàn, Thạch Bàn, Long Biên, Hà Nội",7.8,"Đường Thạch Bàn, Thạch Bàn, Long Biên, Hà Nội",46.0,3.0,4.0,6.0,Sổ hồng,2025-09-23
"Bán Nhà riêng tạiVạn Phúc, Vạn Phúc, Hà Đông, Hà Nội",8.4,"Vạn Phúc, Vạn Phúc, Hà Đông, Hà Nội",40.0,3.0,3.0,4.0,Sổ hồng,2025-09-25
"Bán Nhà riêng tạiĐường Văn Quán, Văn Quán, Hà Đông, Hà Nội",10.5,"Đường Văn Quán, Văn Quán, Hà Đông, Hà Nội",50.0,4.0,3.0,5.0,Sổ hồng,2025-09-23
"Bán Nhà biệt thự, liền kề tạiĐường Vũ Quỳnh, Mỹ Đình 1, Nam Từ Liêm, Hà Nội",14.0,"Đường Vũ Quỳnh, Mỹ Đình 1, Nam Từ Liêm, Hà Nội",40.0,4.0,4.0,5.0,Sổ hồng,2025-09-23
"Bán Nhà mặt phố tạiĐường Đồng Cổ, Bưởi, Tây Hồ, Hà Nội",28.5,"Đường Đồng Cổ, Bưởi, Tây Hồ, Hà Nội",40.0,6.0,5.0,5.0,Sổ hồng,2025-09-22
"Bán Nhà riêng tạiĐường Kim Giang, Đại Kim, Hoàng Mai, Hà Nội",11.5,"Đường Kim Giang, Đại Kim, Hoàng Mai, Hà Nội",50.0,10.0,10.0,6.0,Sổ hồng,2025-09-22
"Bán Nhà riêng tạiHà Nội Hà Đông Đường Quang Trung, Quang Trung",23.0,"Hà Nội Hà Đông                             Đường Quang Trung, Quang Trung",80.0,8.0,4.0,6.0,Sổ hồng,2025-09-20
"Bán Nhà riêng tạiĐường Nguyễn Văn Cừ, Gia Thụy, Long Biên, Hà Nội",16.7,"Đường Nguyễn Văn Cừ, Gia Thụy, Long Biên, Hà Nội",60.0,4.0,6.0,7.0,Sổ hồng,2025-09-23
"Bán Nhà riêng tạiĐường Xuân La, Xuân Tảo, Bắc Từ Liêm, Hà Nội",14.2,"Đường Xuân La, Xuân Tảo, Bắc Từ Liêm, Hà Nội",58.0,5.0,4.0,6.0,Sổ hồng,2025-09-19
"Bán Nhà riêng tạiđường Nguyễn đức Cảnh, Tương Mai, Bình Mỹ, Hoàng Mai, Hà Nội",5.55,"đường Nguyễn đức Cảnh, Tương Mai, Bình Mỹ, Hoàng Mai, Hà Nội",56.0,5.0,4.0,5.0,Sổ hồng,2025-09-16
"Bán Nhà riêng tạiBát Khối Long Biên, Long Biên, Long Biên, Hà Nội",5.15,"Bát Khối Long Biên, Long Biên, Long Biên, Hà Nội",33.0,3.0,4.0,5.0,Sổ hồng,2025-09-15
"Bán Nhà mặt phố tạiPhố Sài đồng, Sài Đồng, Long Biên, Hà Nội",11.5,"Phố Sài đồng, Sài Đồng, Long Biên, Hà Nội",46.0,3.0,3.0,3.0,Sổ hồng,2025-09-15
"Bán Nhà riêng tạiĐường Xuân La, Xuân La, Tây Hồ, Hà Nội",14.5,"Đường Xuân La, Xuân La, Tây Hồ, Hà Nội",54.0,5.0,4.0,6.0,Sổ hồng,2025-09-18
"Bán Nhà riêng tạiĐường Mỹ Đình, Mỹ Đình 1, Nam Từ Liêm, Hà Nội",6.8,"Đường Mỹ Đình, Mỹ Đình 1, Nam Từ Liêm, Hà Nội",30.0,3.0,4.0,5.0,Sổ hồng,2025-09-18
"Bán Nhà riêng tạiPhố Sài đồng, Sài Đồng, Long Biên, Hà Nội",7.5,"Phố Sài đồng, Sài Đồng, Long Biên, Hà Nội",38.0,3.0,4.0,7.0,Sổ hồng,2025-09-15
"Bán Nhà riêng tạiCổ Linh, Thạch Bàn, Long Biên, Hà Nội",7.5,"Cổ Linh, Thạch Bàn, Long Biên, Hà Nội",35.0,3.0,4.0,7.0,Sổ hồng,2025-09-13
"Bán Nhà riêng tạiPhố Ngọc Trì, Thạch Bàn, Long Biên, Hà Nội",6.7,"Phố Ngọc Trì, Thạch Bàn, Long Biên, Hà Nội",40.0,4.0,4.0,5.0,Giấy tờ không xác định,2025-09-15
"Bán Nhà riêng tạiđường Phúc Lợi, Phúc Lợi, Long Biên, Hà Nội",7.9,"đường Phúc Lợi, Phúc Lợi, Long Biên, Hà Nội",42.0,3.0,4.0,6.0,Sổ hồng,2025-09-13
"Bán Nhà riêng tạiNguyễn Thời Trung, Thạch Bàn, Long Biên, Hà Nội",7.5,"Nguyễn Thời Trung, Thạch Bàn, Long Biên, Hà Nội",38.0,3.0,4.0,6.0,Sổ hồng,2025-09-13
"Bán Nhà riêng tạiNgõ 68 Nguyễn Văn Linh, Thạch Bàn, Long Biên, Hà Nội",5.5,"Ngõ 68 Nguyễn Văn Linh, Thạch Bàn, Long Biên, Hà Nội",48.0,3.0,4.0,5.0,Sổ hồng,2025-09-13
"Bán Nhà biệt thự, liền kề tạiNguyễn Thanh Bình, La Khê, Hà Đông, Hà Nội",55.5,"Nguyễn Thanh Bình, La Khê, Hà Đông, Hà Nội",225.0,4.0,6.0,4.0,Sổ hồng,2025-09-13
"Bán Nhà biệt thự, liền kề tại180 Thanh Bình, Mộ Lao, Hà Đông, Hà Nội",31.9,"180 Thanh Bình, Mộ Lao, Hà Đông, Hà Nội",165.0,4.0,3.0,6.0,Sổ hồng,2025-09-15
"Bán Nhà riêng tại146 Trần Phú- Mỗ Lao- Hà đông- Hà Nội, Mộ Lao, Hà Đông, Hà Nội",25.9,"146 Trần Phú- Mỗ Lao- Hà đông- Hà Nội, Mộ Lao, Hà Đông, Hà Nội",90.0,6.0,6.0,6.0,Sổ hồng,2025-09-15
"Bán Nhà riêng tạiĐường Hồ Tùng Mậu, Phú Diễn, Bắc Từ Liêm, Hà Nội",14.0,"Đường Hồ Tùng Mậu, Phú Diễn, Bắc Từ Liêm, Hà Nội",60.0,6.0,6.0,6.0,Sổ hồng,2025-09-15
"Bán Nhà riêng tạiĐường Phú Diễn, Phú Diễn, Bắc Từ Liêm, Hà Nội",13.5,"Đường Phú Diễn, Phú Diễn, Bắc Từ Liêm, Hà Nội",57.0,6.0,6.0,6.0,Sổ hồng,2025-09-13
"Bán Nhà riêng tạiĐường Mỹ Đình, Mỹ Đình 2, Nam Từ Liêm, Hà Nội",7.0,"Đường Mỹ Đình, Mỹ Đình 2, Nam Từ Liêm, Hà Nội",31.0,2.0,2.0,5.0,Sổ hồng,2025-09-12
"Bán Nhà riêng tạiĐường Ngũ Nhạc, Vĩnh Hưng, Hoàng Mai, Hà Nội",6.0,"Đường Ngũ Nhạc, Vĩnh Hưng, Hoàng Mai, Hà Nội",32.0,8.0,4.0,5.0,Sổ hồng,2025-09-13
"Bán Nhà riêng tạiMậu Lương, Kiến Hưng, Hà Đông, Hà Nội",7.3,"Mậu Lương, Kiến Hưng, Hà Đông, Hà Nội",32.5,4.0,3.0,4.0,Sổ hồng,2025-09-10
"Bán Nhà riêng tạiĐường Kẻ Vẽ, Đông Ngạc, Bắc Từ Liêm, Hà Nội",6.8,"Đường Kẻ Vẽ, Đông Ngạc, Bắc Từ Liêm, Hà Nội",37.0,4.0,4.0,5.0,Sổ hồng,2025-09-11
"Bán Nhà riêng tạiĐường đường Ngọc thuỵ, Ngọc Thụy, Long Biên, Hà Nội",13.8,"Đường đường Ngọc thuỵ, Ngọc Thụy, Long Biên, Hà Nội",52.0,4.0,3.0,6.0,Sổ hồng,2025-09-11
"Bán Nhà riêng tạiHà Nội Tây Hồ Đường Tứ Liên, Tứ Liên",9.68,"Hà Nội Tây Hồ                             Đường Tứ Liên, Tứ Liên",40.0,4.0,2.0,5.0,Sổ hồng,2025-09-12
"Bán Nhà mặt phố tạiĐường Trịnh Đình Cửu, Định Công, Hoàng Mai, Hà Nội",23.5,"Đường Trịnh Đình Cửu, Định Công, Hoàng Mai, Hà Nội",55.0,4.0,4.0,5.0,Sổ hồng,2025-09-11
"Bán Nhà riêng tạiĐường Kẻ Vẽ, Đông Ngạc, Bắc Từ Liêm, Hà Nội",6.8,"Đường Kẻ Vẽ, Đông Ngạc, Bắc Từ Liêm, Hà Nội",39.0,4.0,4.0,5.0,Sổ hồng,2025-09-11
"Bán Nhà riêng tạiĐường Thượng Thanh, Thượng Thanh, Long Biên, Hà Nội",6.7,"Đường Thượng Thanh, Thượng Thanh, Long Biên, Hà Nội",30.0,4.0,5.0,6.0,Sổ hồng,2025-09-11
"Bán Nhà riêng tạiThạch Bàn, Thạch Bàn, Long Biên, Hà Nội",8.85,"Thạch Bàn, Thạch Bàn, Long Biên, Hà Nội",42.0,3.0,4.0,6.0,Sổ hồng,2025-09-10
"Bán Nhà riêng tạiĐường Nguyễn Văn Linh, Phúc Đồng, Long Biên, Hà Nội",7.19,"Đường Nguyễn Văn Linh, Phúc Đồng, Long Biên, Hà Nội",30.0,2.0,3.0,5.0,Sổ hồng,2025-09-10
"Bán Nhà riêng tạiĐường Hoàng Hoa Thám, Bưởi, Tây Hồ, Hà Nội",5.9,"Đường Hoàng Hoa Thám, Bưởi, Tây Hồ, Hà Nội",37.0,4.0,4.0,5.0,Sổ hồng,2025-09-10
"Bán Nhà biệt thự, liền kề tạiĐường Nguyễn Cơ Thạch, Cầu Diễn, Nam Từ Liêm, Hà Nội",18.9,"Đường Nguyễn Cơ Thạch, Cầu Diễn, Nam Từ Liêm, Hà Nội",55.0,6.0,5.0,6.0,Sổ hồng,2025-09-10
"Bán Nhà riêng tạiĐường Nguyễn Văn Linh, Thạch Bàn, Long Biên, Hà Nội",7.7,"Đường Nguyễn Văn Linh, Thạch Bàn, Long Biên, Hà Nội",48.0,3.0,5.0,6.0,Sổ hồng,2025-09-10
"Bán Nhà riêng tạiĐường Hoàng Mai, Giáp Bát, Hoàng Mai, Hà Nội",13.65,"Đường Hoàng Mai, Giáp Bát, Hoàng Mai, Hà Nội",90.0,4.0,4.0,4.0,Sổ hồng,2025-09-09
"Bán Nhà riêng tạiĐường Bằng A, Hoàng Liệt, Hoàng Mai, Hà Nội",6.38,"Đường Bằng A, Hoàng Liệt, Hoàng Mai, Hà Nội",40.0,3.0,4.0,5.0,Sổ hồng,2025-09-10
"Bán Nhà riêng tạiVạn Phúc, Vạn Phúc, Hà Đông, Hà Nội",23.5,"Vạn Phúc, Vạn Phúc, Hà Đông, Hà Nội",55.0,5.0,5.0,5.0,Sổ hồng,2025-09-09
"Bán Nhà mặt phố tạiVăn Phúc, Phú La, Hà Đông, Hà Nội",10.9,"Văn Phúc, Phú La, Hà Đông, Hà Nội",30.0,2.0,5.0,5.0,Sổ hồng,2025-09-09
"Bán Nhà riêng tại228 Thanh Bình, Mộ Lao, Hà Đông, Hà Nội",9.25,"228 Thanh Bình, Mộ Lao, Hà Đông, Hà Nội",35.0,4.0,4.0,5.0,Sổ hồng,2025-09-09
"Bán Nhà mặt phố tạiđường Bạch Thái Bưởi, Văn Quán, Hà Đông, Hà Nội",26.9,"đường Bạch Thái Bưởi, Văn Quán, Hà Đông, Hà Nội",90.0,6.0,6.0,6.0,Sổ hồng,2025-09-09
"Bán Nhà riêng tạiLê Quý đôn 2, Hà Cầu, Hà Đông, Hà Nội",14.9,"Lê Quý đôn 2, Hà Cầu, Hà Đông, Hà Nội",90.0,4.0,4.0,7.0,Sổ hồng,2025-09-09
"Bán Nhà riêng tạiĐường Thanh Am, Đức Giang, Long Biên, Hà Nội",15.6,"Đường Thanh Am, Đức Giang, Long Biên, Hà Nội",85.0,3.0,3.0,3.0,Sổ hồng,2025-09-09
"Bán Nhà riêng tạiĐường Tu Hoàng, Phường Phương Canh, Nam Từ Liêm, Hà Nội",19.5,"Đường Tu Hoàng, Phường Phương Canh, Nam Từ Liêm, Hà Nội",80.0,8.0,10.0,6.0,Sổ hồng,2025-09-09
"Bán Nhà riêng tạiHà Nội Long Biên Đường Ngọc Trì, Long Biên",12.8,"Hà Nội Long Biên                             Đường Ngọc Trì, Long Biên",47.0,3.0,6.0,7.0,Sổ hồng,2025-09-09
"Bán Nhà riêng tạiĐường Nguyễn Chính, Thịnh Liệt, Hoàng Mai, Hà Nội",15.9,"Đường Nguyễn Chính, Thịnh Liệt, Hoàng Mai, Hà Nội",48.0,3.0,4.0,5.0,Sổ hồng,2025-09-09
"Bán Nhà phố thương mại tạiDự án IA20 Ciputra, Phường Đông Ngạc, Bắc Từ Liêm, Hà Nội",30.0,"Dự án IA20 Ciputra, Phường Đông Ngạc, Bắc Từ Liêm, Hà Nội",120.0,10.0,6.0,6.0,Sổ hồng,2025-07-16
"Bán Nhà biệt thự, liền kề tạiH6 Starlake, Phường Cổ Nhuế 1, Bắc Từ Liêm, Hà Nội",60.0,"H6 Starlake, Phường Cổ Nhuế 1, Bắc Từ Liêm, Hà Nội",154.0,6.0,5.0,5.0,Sổ hồng,2025-07-16
"Bán Nhà biệt thự, liền kề tạiKhu đô thị mới Nghĩa Đô, Đường Nguyễn Văn Huyên, Phường Cổ Nhuế 1, Bắc Từ Liêm, Hà Nội",120.0,"Khu đô thị mới Nghĩa Đô, Đường Nguyễn Văn Huyên, Phường Cổ Nhuế 1, Bắc Từ Liêm, Hà Nội",300.0,5.0,6.0,5.0,Sổ hồng,2025-07-15
"Bán Nhà biệt thự, liền kề tạiDự án Ciputra Hà Nội, Phường Phú Thượng, Tây Hồ, Hà Nội",110.25,"Dự án Ciputra Hà Nội, Phường Phú Thượng, Tây Hồ, Hà Nội",441.0,5.0,5.0,3.0,Giấy tờ không xác định,2025-07-14
"Bán Nhà riêng tạiPhường Phú Thượng, Tây Hồ, Hà Nội",16.5,"Phường Phú Thượng, Tây Hồ, Hà Nội",65.0,8.0,6.0,7.0,Sổ hồng,2025-07-14
"Bán Nhà biệt thự, liền kề tạiPhường Xuân La, Tây Hồ, Hà Nội",109.0,"Phường Xuân La, Tây Hồ, Hà Nội",296.0,6.0,8.0,4.0,Sổ hồng,2025-07-14
"Bán Nhà biệt thự, liền kề tạiDự án Ciputra Hà Nội, Phường Phú Thượng, Tây Hồ, Hà Nội",59.0,"Dự án Ciputra Hà Nội, Phường Phú Thượng, Tây Hồ, Hà Nội",150.0,6.0,5.0,5.0,Sổ hồng,2025-07-11
"Bán Nhà riêng tạiPhường Phú Thượng, Tây Hồ, Hà Nội",6.1,"Phường Phú Thượng, Tây Hồ, Hà Nội",35.0,2.0,2.0,3.0,Sổ hồng,2025-07-11
"Bán Nhà riêng tạiĐường Phúc Lợi, Phường Phúc Lợi, Long Biên, Hà Nội",3.54,"Đường Phúc Lợi, Phường Phúc Lợi, Long Biên, Hà Nội",48.0,3.0,2.0,3.0,Sổ hồng,2025-07-12
"Bán Nhà riêng tạiNgõ 335, Đường An Dương Vương, Phường Phú Thượng, Tây Hồ, Hà Nội",16.0,"Ngõ 335, Đường An Dương Vương, Phường Phú Thượng, Tây Hồ, Hà Nội",70.0,7.0,6.0,7.0,Sổ hồng,2025-07-11
"Bán Nhà biệt thự, liền kề tạiDự án Ciputra Hà Nội, Đường Lạc Long Quân, Phường Phú Thượng, Tây Hồ, Hà Nội",54.0,"Dự án Ciputra Hà Nội, Đường Lạc Long Quân, Phường Phú Thượng, Tây Hồ, Hà Nội",180.0,5.0,5.0,10.0,Sổ hồng,2025-07-11
"Bán Nhà riêng tạiĐường Xuân Đỉnh, Phường Xuân Đỉnh, Bắc Từ Liêm, Hà Nội",6.8,"Đường Xuân Đỉnh, Phường Xuân Đỉnh, Bắc Từ Liêm, Hà Nội",32.0,3.0,4.0,5.0,Sổ hồng,2025-07-12
"Bán Nhà biệt thự, liền kề tạiDự án Ciputra Hà Nội, Đường Lạc Long Quân, Phường Phú Thượng, Tây Hồ, Hà Nội",114.75,"Dự án Ciputra Hà Nội, Đường Lạc Long Quân, Phường Phú Thượng, Tây Hồ, Hà Nội",450.0,6.0,6.0,6.0,Giấy tờ không xác định,2025-07-11
"Bán Nhà biệt thự, liền kề tạiDự án KĐT Tây Hồ Tây - Starlake Hà Nội, Đường Xuân Tảo, Phường Xuân La, Tây Hồ, Hà Nội",63.0,"Dự án KĐT Tây Hồ Tây - Starlake Hà Nội, Đường Xuân Tảo, Phường Xuân La, Tây Hồ, Hà Nội",132.0,4.0,5.0,4.0,Sổ hồng,2025-07-10
"Bán Nhà riêng tạiĐường Xuân La, Phường Xuân La, Tây Hồ, Hà Nội",18.0,"Đường Xuân La, Phường Xuân La, Tây Hồ, Hà Nội",96.0,6.0,6.0,5.0,Sổ hồng,2025-07-10
"Bán Nhà riêng tạiĐường Xuân La, Phường Xuân La, Tây Hồ, Hà Nội",9.3,"Đường Xuân La, Phường Xuân La, Tây Hồ, Hà Nội",45.0,4.0,5.0,6.0,Sổ hồng,2025-07-10
"Bán Nhà biệt thự, liền kề tạiNguyễn Hoàng Tôn quận Tây Hồ, Hà Nội",96.0,"Nguyễn Hoàng Tôn quận Tây Hồ, Hà Nội",320.0,5.0,5.0,4.0,Sổ hồng,2025-07-09
"Bán Nhà riêng tạiĐường Xuân Đỉnh, Phường Xuân Đỉnh, Bắc Từ Liêm, Hà Nội",6.6,"Đường Xuân Đỉnh, Phường Xuân Đỉnh, Bắc Từ Liêm, Hà Nội",33.0,4.0,5.0,5.0,Sổ hồng,2025-07-10
"Bán Nhà riêng tạiĐường Chu Huy Mân, Phường Phúc Đồng, Long Biên, Hà Nội",5.25,"Đường Chu Huy Mân, Phường Phúc Đồng, Long Biên, Hà Nội",34.0,3.0,4.0,5.0,Sổ hồng,2025-07-09
"Bán Nhà riêng tạiĐường Châu Đài, Phường Thượng Cát, Bắc Từ Liêm, Hà Nội",5.25,"Đường Châu Đài, Phường Thượng Cát, Bắc Từ Liêm, Hà Nội",48.0,6.0,4.0,5.0,Sổ hồng,2025-07-09
"Bán Nhà riêng tạiĐường Võ Chí Công, Phường Xuân La, Tây Hồ, Hà Nội",27.5,"Đường Võ Chí Công, Phường Xuân La, Tây Hồ, Hà Nội",79.0,4.0,9.0,12.0,Sổ hồng,2025-07-08
"Bán Nhà riêng tạiĐường Võ Chí Công, Phường Xuân La, Tây Hồ, Hà Nội",21.5,"Đường Võ Chí Công, Phường Xuân La, Tây Hồ, Hà Nội",53.0,4.0,4.0,6.0,Sổ hồng,2025-07-08
"Bán Nhà biệt thự, liền kề tạiDự án Tây Hồ Residence, Đường Võ Chí Công, Phường Xuân La, Tây Hồ, Hà Nội",50.0,"Dự án Tây Hồ Residence, Đường Võ Chí Công, Phường Xuân La, Tây Hồ, Hà Nội",135.0,4.0,4.0,4.0,Sổ hồng,2025-07-08
